1 ; Turkey Burritos ; tortillas piled high with turkey chili \ dish in Mexican and Tex-Mex cuisine that consists of a flour tortilla with various other ingredients \ wrapped into a closed-ended cylinder that can be picked up \ medium spicy ; Mexican ; 454 grams JENNIE-O Lean Ground Turkey \ 128 grams Salsa \ 8 Flour tortillas \ 80 grams Chopped onion \ Cheese \ Salsa \ 57 grams Shredded cheddar cheese (divided) \ 425 grams HORMEL Turkey Chili No Beans \ 1 Green bell pepper (chopped) ; 1 : Cook turkey as specifed on the package. Always cook to well done, 165F as measured by a meat thermometer. Add onion and bell pepper. 2 : Stir in chili and salsa. Bring to a boil. Reduce heat. Cook 7 minutes or until thoroughly heated. Spoon turkey mixture down center of each tortilla. Top with cheese. Fold up tortilla to enclose mixture. 3 : Top with queso, pico de gallo and avocado, if desired. ; 30min ; https://images.media-allrecipes.com/userphotos/250x250/710781.jpg
30 ; Korean Chicken Kabobs ; combination of sweet and spicy \ popular grilled chicken on a stick \ coated with thick, sticky, and addictive sauce ; Korean ; 1/4 cup gochujang (Korean red pepper paste) \ 1/4 cup reduced sodium soy sauce \ 2 tablespoons seasoned rice wine vinegar \ 2 tablespoons light brown sugar \ 1 tablespoon toasted sesame oil \ 1 tablespoon freshly grated ginger \ 3 cloves garlic, minced \ 2 pounds boneless, skinless chicken breasts, cut into 1-inch chunks \ 1 1/2 tablespoons canola oil \ 1 green onion, thinly sliced \ 1/2 teaspoon toasted sesame seeds ; 1 : In a medium bowl, combine gochujang, soy sauce, rice wine vinegar, brown sugar, sesame oil, ginger and garlic. Reserve 2 tablespoons and set aside. 2 : In a gallon size Ziploc bag or large bowl, combine gochujang mixture and chicken, marinate for at least 2 hours to overnight, up to 8 hours, turning the bag occasionally. Drain the chicken from the marinade, discarding the marinade. 3 : Preheat grill to medium high heat. Thread chicken onto skewers, brush with canola oil. 4 : Add skewers to grill, and cook, turning occasionally, until the chicken is completely cooked through, reaching an internal temperature of 165 degrees F, about 10 minutes. Brush skewers with reserved gochujang mixture, cooking for an additional 1-2 minutes. 5 : Serve immediately, garnished with green onion and sesame seeds. ; 2.8hr ; https://s23209.pcdn.co/wp-content/uploads/2018/08/Korean-Chicken-KabobsIMG_6345-1.jpg
31 ; Slow Cooker Indian Butter Chicken ; Indian Butter Chicken served with rice and naan \ made with boneless chicken, onion, spices, coconut milk, tomato paste, and peas \ served on a bed of rice \ rich and comforting one-dish meal ; Indian ; 1 cup basmati rice \ 1/2 cup chicken stock \ 1 (6-ounce) can tomato paste \ 2 teaspoons yellow curry powder \ 1 teaspoon garam masala \ 1 teaspoon ground turmeric \ 1 teaspoon kosher salt \ 1/2 teaspoon freshly ground black pepper \ 2 pounds boneless, skinless chicken thighs, cut into 1-inch chunks \ 1/2 sweet onion, diced \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 1/2 cup heavy cream \ 2 tablespoons freshly squeezed lime juice \ 1 1/2 teaspoons light brown sugar ; 1 : In a large saucepan of 2 cups water, cook rice according to package instructions, set aside. 2 : In a small bowl, whisk together chicken stock, tomato paste, curry powder, garam masala, turmeric, salt and pepper. 3 : Place chicken, onion, garlic and ginger into a 4-qt slow cooker. Stir in chicken stock mixture. 4 : Cover and cook on low heat for 4 hours. Stir in heavy cream, lime juice and brown sugar, season with salt and pepper, to taste. 5 : Serve immediately with rice. ; 4.3hr ; https://s23209.pcdn.co/wp-content/uploads/2019/05/Slow-Cooker-indian-Butter-ChickenIMG_9281.jpg
32 ; Easy Chicken Tikka Masala ; tender with the creamiest, most flavor-packed sauce \ delicious creamy tomato sauce based Indian recipe made with white meat chicken and plenty of bold spices including garlic, ginger, cumin and coriander \ creamy tomato curry sauce ; Indian ; 1 cup basmati rice \ 1 1/2 tablespoons canola oil \ 1 1/2 pounds boneless, skinless chicken thighs, cut into 1-inch chunks \ Kosher salt and freshly ground black pepper, to taste \ 1/2 medium sweet onion, diced \ 3 tablespoons tomato paste \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 1 1/2 teaspoons garam masala \ 1 1/2 teaspoons chili powder \ 1 1/2 teaspoons ground turmeric \ 1 (15-ounce) can tomato sauce \ 1 cup chicken stock \ 1/2 cup heavy cream \ 2 tablespoons chopped fresh cilantro leaves ; 1 : In a large saucepan of 2 cups water, cook rice according to package instructions, set aside. 2 : Heat canola oil in a large stockpot or Dutch oven over medium heat. Season chicken with salt and pepper, to taste. Add chicken and onion to the stockpot and cook until golden, about 4-5 minutes. 3 : Stir in tomato paste, garlic, ginger, garam masala, chili powder and turmeric until fragrant, about 1 minute. 4 : Stir in tomato sauce and chicken stock, season with salt and pepper, to taste. Bring to a boil, reduce heat and simmer, stirring occasionally, until reduced and slightly thickened, about 10 minutes. 5 : Stir in heavy cream until heated through, about 1 minute. 6 : Serve immediately with rice, garnished with cilantro, if desired. ; 20min ; https://s23209.pcdn.co/wp-content/uploads/2019/02/Easy-Chicken-Tikka-MasalaIMG_8247.jpg
33 ; Roasted Leg of Lamb ; Roasted Leg of Lamb with spices \ classic Sunday lunch, with no fuss and masses of flavour-perfect for Easter \ served with a classic red wine gravy \ tender lamb leg that can be pulled off the bone ; Indian ; 1 (5 to 6 pound) trimmed bone-in leg of lamb \ 4 cloves garlic, minced \ 1 tablespoon olive oil \ 1 tablespoon chopped fresh rosemary \ 1 tablespoon chopped fresh thyme leaves \ 1 tablespoon Dijon mustard \ 1 tablespoon kosher salt \ 2 teaspoons ground black pepper ; 1 : Preheat oven to 350 degrees F. Line a roasting pan with aluminum foil. 2 : Pat lamb dry with paper towels. Using a sharp knife, score the top side of the lamb by making shallow cuts all over. 3 : In a small bowl, combine garlic, olive oil, rosemary, thyme, Dijon, salt and pepper. 4 : Place lamb, fat side up, on a rack in the prepared roasting pan. Spread garlic mixture evenly over the lamb, rubbing in thoroughly into the scored cuts. 5 : Place into oven and roast until it reaches an internal temperature of 135 degrees F for medium, about 1 hour 30 minutes to 1 hour 45 minutes, or until desired doneness. Let rest 15 minutes before slicing. 6 : Serve immediately with mini hasselback potatoes. ; 2hr ; https://s23209.pcdn.co/wp-content/uploads/2019/04/Roasted-Leg-of-LambIMG_8302.jpg
34 ; Korean Beef Lettuce Wraps ; Korean BBQ with light, refreshing lettuce wraps \ beef wrapped in lettuce wraps \ made of thinly sliced beef sirloin marinated in a mix of soy sauce, sesame seeds, garlic, sugar, pureed pear, and other spices ; Korean ; 1/2 cup reduced sodium soy sauce \ 1/4 cup brown sugar, packed \ 1/4 cup chopped green onions \ 4 cloves garlic, minced \ 2 tablespoons sesame oil \ 2 tablespoons freshly grated ginger \ 2 tablespoons freshly grated pear, optional \ 1 teaspoon Sriracha, optional \ 1 1/2 pounds hanger steak, cut into 1-inch pieces \ 1 cup white rice \ 1 head butter lettuce \ 1/2 teaspoons sesame seeds ; 1 : In a medium bowl, whisk together soy sauce, brown sugar, green onions, garlic, sesame oil, ginger, pear and Sriracha, if using. Reserve 1/4 cup and set aside. 2 : In a gallon size Ziploc bag or large bowl, combine soy sauce mixture and steak, marinate for at least 1 hour to overnight, turning the bag occasionally. Drain the steak from the marinade. 3 : In a large saucepan of 2 cups water, cook rice according to package instructions, set aside. 4 : Preheat grill to medium high heat. Add steak to grill and cook, flipping once and basting with reserved 1/4 cup marinade until cooked through, about 1-2 minutes on each side. 5 : To serve, spoon rice into the center of a lettuce leaf, taco-style, top with steak, garnished with sesame seeds, if desired. ; 1.5hr ; https://s23209.pcdn.co/wp-content/uploads/2017/03/Korean-Beef-Lettuce-Wraps.jpg
35 ; Roasted Shrimp Enchiladas with Jalapeno Cream Sauce ; cheesy shrimp enchiladas smothered in a rich, jalapeno cream sauce \ creamy, cheesy enchiladas made with shrimp that has been seasoned with Mexican flavors and roasted in the oven with peppers, onions, mushrooms \ smothered with a healthy but rich and spicy cream sauce ; Mexican ; 1 pound medium shrimp, peeled and deveined \ 2 tablespoons olive oil, divided \ Kosher salt and freshly ground black pepper, to taste \ 2 cloves garlic, minced \ 1 onion, diced \ 2 cups shredded green cabbage \ 1 carrot, peeled and grated \ 3 cups baby spinach \ 2 tablespoons chipotle pepper, in adobo sauce \ 1/4 teaspoon dried oregano \ 1/2 teaspoon cayenne pepper \ 12 (6-inch) corn tortillas, warmed \ 2 cups shredded Monterey Jack cheese \ FOR THE JALAPEÑO CREAM SAUCE \ 2 tablespoons unsalted butter \ 2 tablespoons all-purpose flour \ 1 1/2 cups chicken broth \ 3/4 cup sour cream \ 2 jalapeños, seeded and minced \ 1/2 teaspoon garlic powder \ Kosher salt and freshly ground black pepper, to tast \ 1/4 cup chopped fresh cilantro leaves ; 1 : Preheat oven to 400 degrees F. Line a baking sheet with parchment paper. 2 : Place shrimp onto the prepared baking sheet. Add 1 tablespoon olive oil, salt and pepper, to taste, and gently toss to combine. Place into oven and roast just until pink, firm and cooked through, about 6-8 minutes. Remove from oven and let cool before dicing into bite-size pieces. 3 : Reduce oven temperature to 375 degrees F. Lightly oil a 9×13 baking dish or coat with nonstick spray. 4 : Heat remaining 1 tablespoon olive oil in a large skillet. Add garlic and onion and cook, stirring occasionally, until the onions become translucent, about 5 minutes. Add cabbage, carrot, spinach, chipotle pepper, oregano and cayenne. Cook, stirring occasionally, until the spinach just begins to wilt, about 1-2 minutes. Add shrimp and gently toss to combine. 5 : To make the sauce, melt butter in a large saucepan. Whisk in flour until lightly browned, about 1-2 minutes. Gradually whisk in chicken stock and cook, whisking constantly, until incorporated, about 1-2 minutes. Stir in sour cream. Add jalapeños and garlic powder and simmer until the sauce has thickened, about 2 minutes, season with salt and pepper, to taste. Remove from heat and stir in cilantro. 6 : To assemble the enchiladas, lay tortilla on a flat surface and spoon 1/3 cup of the shrimp mixture in the center, sprinkle with cheese. Roll the tortilla and place seam side down onto prepared baking dish. Repeat with remaining tortillas and shrimp mixture. 7 : Pour half of the jalapeño cream sauce evenly over the top. Place into oven and bake, covered, until lightly golden and bubbly, about 20 minutes. 8 : Serve immediately with remaining jalapeño cream sauce, garnished with cilantro. ; 50min ; https://s23209.pcdn.co/wp-content/uploads/2012/06/IMG_2270-copy.jpg
36 ; Deep Dish Chicago Style Pizza ; golden brown crust, chunky tomato sauce, fresh layer of mozzarella cheese \ complete with the buttery crust, slightly sweet tomato sauce, and a thick layer of cheese \ crust cradling distinct layers of cheese, sausage, and tomatoes ; American ; 2 tablespoons olive oil, divided \ 8 ounces Italian sausage, casing removed \ 3 cloves garlic, minced \ 1/3 cup minced sweet onion \ 1 (28-ounce) can whole peeled plum tomatoes with basil, cut into 1-inch pieces \ 1 teaspoon dried Italian seasoning \ 1/4 teaspoon crushed red pepper flakes, optional \ Kosher salt and freshly ground black pepper, to taste \ 1 1/2 tablespoons cornmeal \ 1 1/4 pounds pizza dough, at room temperature \ 8 ounces whole milk mozzarella, sliced \ 2 tablespoons freshly grated Parmesan \ 1/2 cup fresh basil leaves, chiffonade ; 1 : Heat 1 tablespoon olive oil in a medium saucepan over medium heat. Add sausage and cook until browned, about 3-5 minutes, making sure to crumble the sausage as it cooks, drain excess fat and set aside. 2 : Add garlic and onion, and cook, stirring occasionally, until translucent, about 3-4 minutes. Stir in tomatoes, Italian seasoning and red pepper flakes, if using, season with salt and pepper, to taste. Bring to a boil, reduce heat and simmer until thickened, about 10-12 minutes, set aside. 3 : Preheat oven to 450 degrees F. Move oven rack to the lowest position. 4 : Lightly coat a 10-inch cast iron skillet with remaining 1 tablespoon olive oil, sprinkle skillet with cornmeal. 5 : Working on a surface that has been sprinkled with cornmeal, roll out the pizza into a 12-inch-diameter round. Transfer to prepared cast iron skillet, carefully pressing the dough into the bottom and up the sides of the skillet. Top with mozzarella, sausage and tomato mixture in an even layer, sprinkle with Parmesan. 6 : Place into oven and bake until the crust is golden brown, about 20-24 minutes. Let stand 5 minutes. 7 : Serve immediately, garnished with basil, if desired. ; 1hr ; https://s23209.pcdn.co/wp-content/uploads/2018/05/Deep-Dish-Chicago-Style-PizzaIMG_3883.jpg
37 ; Bacon and Egg Toast Cups ; American breakfast into muffin layered with bread, bacon and eggs \ complete meal with toast, egg, and bacon all in one individual portion \ single muffin cup you have a brown and crispy slice of bread, that is filled with a slice of bacon, some cheese, a sprinkling of green onion, and a perfectly cooked sunny side up egg ; American ; 12 slices bacon \ 12 whole wheat bread slices \ 1 tablespoon olive oil \ 3 cloves garlic, minced \ 4 cups baby kale \ 2 tablespoons freshly grated Parmesan \ 12 large eggs \ Kosher salt and freshly ground black pepper, to taste \ 1 tablespoon chopped fresh chives ; 1 : Preheat oven to 400 degrees F. Line a baking sheet with foil. 2 : Place bacon in a single layer onto the prepared baking sheet. Place into oven and bake until almost crisp, about 6-8 minutes. Transfer to a paper towel-lined plate. 3 : Lightly oil a 12-cup standard muffin tin or coat with nonstick spray. Line each cup with a slice of bread. Place into oven and bake until slightly firm, about 5-6 minutes. 4 : Heat olive oil in a large skillet over medium high heat. Add garlic and cook, stirring frequently, until fragrant, about 1-2 minutes. Stir in kale until slightly wilted, about 2-3 minutes. Stir in Parmesan, set aside. 5 : Reduce oven to 375 degrees F. 6 : Lay bacon slice in each bread cup, top with kale mixture. Gently crack an egg in each cup, season with salt and pepper, to taste. 7 : Place into oven and bake until egg whites are just set, about 15-20 minutes, or until desired doneness. 8 : Serve immediately, garnished with chives, if desired. ; 45min ; https://s23209.pcdn.co/wp-content/uploads/2018/08/Bacon-and-Egg-Toast-CupsIMG_6181.jpg
38 ; Ham Egg and Cheese Pockets ; homemade copycat hot pockets for breakfast or late-night cravings \ soft on top and crispy on the bottom \ stuffed with ham, gooey melted cheese, and a perfectly baked egg ; American ; 1 tablespoon olive oil \ 4 large eggs, lightly beaten \ Kosher salt and freshly ground black pepper, to taste \ 1 (8-ounce) tube crescent rolls \ 4 ounces thinly sliced ham \ 1 cup shredded cheddar cheese ; 1 : Preheat oven to 375 degrees F. Line a baking sheet with parchment paper or a silicone baking mat, set aside. 2 : Heat olive oil in large skillet over medium high heat. Add eggs whisking, until they just begin to set, season with salt and pepper, to taste. Continue cooking until thickened and no visible liquid egg remains, about 3-5 minutes, set aside. 3 : Remove rolls from the can, separating them into 4 rectangles, 2 triangles each. Press each rectangle to form a 6×4-inch rectangle, firmly pressing perforations to seal. 4 : Top half of each rectangle with eggs, ham and cheese. Fold dough from the top over the filling, pressing the edges to seal. 5 : Place onto the prepared baking sheet and bake until golden brown, about 12-13 minutes.* 6 : Serve immediately. ; 35min ; https://s23209.pcdn.co/wp-content/uploads/2016/12/Ham-Egg-and-Cheese-Pockets.jpg
39 ; White Mushroom Pizza ; pizza loaded with 2 types of cheese and garlic herb sauteed mushrooms \ with garlicky cream sauce, sweet caramelized onions, and earthy sauteed mushrooms \ loaded with 2 types of cheese and garlic herb sauteed mushrooms ; American ; 2 tablespoons olive oil \ 2 tablespoons unsalted butter \ 3 cloves garlic, minced \ 16 ounces cremini mushrooms, thinly sliced \ 1/2 teaspoon dried thyme \ 1/2 teaspoon dried oregano \ Kosher salt and freshly ground black pepper, to taste \ 1/4 cup yellow cornmeal \ 1 (13.8-ounce can) refrigerated classic pizza crust \ 8 (1-ounce slices) Wisconsin fresh mozzarella cheese \ 1 cup Wisconsin ricotta cheese ; 1 : Preheat oven to 450 degrees F. Lightly coat a baking sheet or pizza pan with olive oil. 2 : Melt butter in a large skillet over medium heat. Add garlic, and cook, stirring frequently, until fragrant, about 1-2 minutes. 3 : Stir in mushrooms, thyme and oregano. Cook, stirring occasionally, until mushrooms are tender and browned, about 5-6 minutes, season with salt and pepper, to taste. 4 : Working on a surface that has been sprinkled with cornmeal, roll out the pizza into a 12-inch-diameter round. Transfer to prepared baking sheet or pizza pan. 5 : Top with mozzarella, dollops of ricotta and mushrooms. 6 : Place into oven and bake for 15-20 minutes, or until the crust is golden brown and the cheeses have melted. 7 : Serve immediately. ; 30min ; https://s23209.pcdn.co/wp-content/uploads/2016/11/White-Mushroom-PizzaIMG_4157edit.jpg
40 ; Reuben Grilled Cheese Sandwich ; classic American sandwich with corned beef, melted Swiss, sauerkraut, and Island dressing \ serve with bowls of steaming vegetable soup and dill pickles on the side \ grilled cheese and a Reuben sandwich ; American ; 8 slices rye bread \ 1 cup sauerkraut, drained \ 1 pound thinly sliced corned beef \ 1 cup shredded Wisconsin Swiss cheese \ 1/4 cup Thousand Island dressing ; 1 : Preheat a waffle iron to medium-high heat. Lightly oil the top and bottom of the waffle iron or coat with nonstick spray. 2 : Working in batches, place bread slices into the waffle iron. Top with sauerkraut, corned beef, Swiss, Thousand Island dressing and remaining bread slices. 3 : Close gently and cook until golden brown and crisp, about 3-4 minutes. 4 : Serve immediately. ; 25min ; https://s23209.pcdn.co/wp-content/uploads/2016/12/Reuben-Grilled-CheeseIMG_3394.jpg
41 ; Chicken Khao Soi ; tender shredded chicken in coconut-curry \ northern Thai-inspired simple curry paste \ spicy and creamy and full of the good stuff ; Thai ; 1 (6-ounce) package chow mein stir-fry noodles \ 1 (13.5-ounce) can coconut milk \ 3/4 cup jarred roasted red peppers, drained \ 1 1/2 tablespoons canola oil \ 3 cloves garlic, minced \ 2 shallots, diced \ 3 tablespoons red curry paste \ 1 1/2 tablespoons freshly grated ginger \ 2 teaspoons chili powder \ 3 cups chicken stock \ 2 pounds boneless, skinless chicken thighs \ 1 tablespoon fish sauce \ 1 tablespoon reduced sodium soy sauce \ 2 teaspoons brown sugar \ 2 tablespoons freshly squeezed lime juice \ FOR THE TOPPINGS \ 1/2 small red onion, thinly sliced \ 1/2 cup bean sprouts \ 1/2 cup cilantro leaves \ 1 lime, cut in wedges ; 1 : Cook noodles according to package instructions, set aside. 2 : Combine coconut milk and red bell peppers in blender until smooth, set aside. 3 : Heat canola oil in a large stockpot or Dutch oven over medium heat. Add garlic and shallot, and cook, stirring frequently, until tender, about 3-4 minutes. 4 : Stir in red curry paste, ginger and chili powder until fragrant, about 1 minute. 5 : Stir in chicken stock and coconut milk mixture, scraping any browned bits from the bottom of the pot. 6 : Stir in chicken, fish sauce, soy sauce and brown sugar. Bring to a boil, reduce heat and cook, stirring occasionally, until slightly reduced and chicken is tender, about 15-20 minutes. 7 : Remove chicken and shred, using two forks, before returning to the pot, stir in lime juice. 8 : Serve immediately with noodles, garnished with red onion, bean sprouts, cilantro and lime, if desired. ; 50min ; https://s23209.pcdn.co/wp-content/uploads/2019/03/Chicken-Khao-SoiIMG_8850.jpg
42 ; Thai Basil Chicken Bowls ; budget-friendly chicken bowl \ serve with jasmine rice \ quick-stir-fry dinner \ colorful meal, full of fresh vegetables and flavors, and an easy weeknight dinner ; Thai ; 1 cup jasmine rice \ 1/2 cup chicken stock \ 3 tablespoons reduced sodium soy sauce \ 1 tablespoon fish sauce \ 1 1/2 tablespoons light brown sugar \ 1 1/2 tablespoons unseasoned rice vinegar \ 2 tablespoons vegetable oil \ 3 cloves garlic, minced \ 2 shallots, thinly sliced \ 1 red Thai chili pepper, thinly sliced \ 1 1/4 pounds ground chicken breast \ 1 1/2 cups packed fresh basil leaves ; 1 : Cook rice according to package instructions, set aside. 2 : In a small bowl, whisk together chicken stock, soy sauce, fish sauce, brown sugar and vinegar, set aside. 3 : Heat vegetable oil in a large skillet over medium heat. Add garlic, shallots and chili pepper. Cook, stirring frequently, until fragrant, about 1-2 minutes. 4 : Add ground chicken and cook until browned, about 3-5 minutes, making sure to crumble the chicken as it cooks, drain excess fat. 5 : Stir in stock mixture and cook, stirring constantly, until the sauce has thickened, about 2-3 minutes. Stir in basil until just wilted, about 30 seconds. 6 : Divide rice into bowls. Top with chicken mixture.* 7 : Serve immediately. ; 30min ; https://s23209.pcdn.co/wp-content/uploads/2019/01/Thai-Basil-Chicken-BowlsIMG_0901.jpg
43 ; Thai Red Curry Noodle Soup ; soup packed with tender chicken, rice noodles, cilantro, basil and lime juice \ making use of Thai red curry paste and coconut milk \ instant-whole grain variety, and melt into this the creamy red curry broth almost instantly ; Thai ; 1 tablespoon olive oil \ 1 1/2 pounds boneless, skinless chicken breast, cut into 1-inch chunks \ Kosher salt and freshly ground black pepper, to taste \ 3 garlic cloves, minced \ 1 red bell pepper, diced \ 1 onion, diced \ 3 tablespoons red curry paste \ 1 tablespoon freshly grated ginger \ 6 cups low sodium chicken broth \ 1 (13.5-ounce) can coconut milk \ 1/2 (8-ounce) package rice noodles \ 1 tablespoon fish sauce \ 2 teaspoons brown sugar \ 3 green onions, thinly sliced \ 1/2 cup chopped fresh cilantro leaves \ 1/4 cup chopped fresh basil leaves \ 2 tablespoons freshly squeezed lime juice ; 1 : Heat olive oil in a large stockpot or Dutch oven over medium heat. Season chicken with salt and pepper, to taste. Add chicken to the stockpot and cook until golden, about 2-3 minutes, set aside. 2 : Add garlic, bell pepper and onion. Cook, stirring occasionally, until tender, about 3-4 minutes. 3 : Stir in red curry paste and ginger until fragrant, about 1 minute. 4 : Stir in chicken broth and coconut milk, scraping any browned bits from the bottom of the pot. 5 : Stir in chicken. Bring to a boil, reduce heat and cook, stirring occasionally, until reduced, about 10 minutes. 6 : Stir in rice noodles, fish sauce and brown sugar until noodles are tender, about 5 minutes. 7 : Remove from heat, stir in green onions, cilantro, basil and lime juice, season with salt and pepper, to taste. 8 : Serve immediately. ; 50min ; https://s23209.pcdn.co/wp-content/uploads/2018/04/Thai-Red-Curry-Noodle-SoupIMG_4788.jpg
44 ; Thai Green Curry Chicken Soup ; coziest, comforting chicken soup \ use chicken thighs \ loaded with noodles and veggies ; Thai ; 4 ounces rice noodles \ 1 1/2 pounds boneless, skinless chicken thighs, cut into 1-inch chunks \ Kosher salt and freshly ground black pepper, to taste \ 3 cloves garlic, minced \ 1 onion, diced \ 3 tablespoons green curry paste \ 1 tablespoon freshly grated ginger \ 2 1/2 cups chicken stock \ 1 (13.5-ounce) can coconut milk \ 3 cups snow peas, sliced \ 2 green onions, thinly sliced \ 1/4 cup chopped fresh cilantro leaves \ 2 tablespoons freshly squeezed lime juice ; 1 : Cook rice noodles according to package instructions, set aside. 2 : Heat canola oil in a large stockpot or Dutch oven over medium heat. Season chicken with salt and pepper, to taste. Add chicken, garlic and onion to the stockpot and cook until golden, about 3-5 minutes. 3 : Stir in green curry paste and ginger until fragrant, about 1 minute. 4 : Stir in chicken stock and coconut milk. Bring to a boil, reduce heat and cook, uncovered, stirring occasionally, until reduced and thickened, about 10-15 minutes. 5 : Stir in snow peas, green onions, cilantro and lime juice, season with salt and pepper, to taste. 6 : Serve immediately with rice noodles. ; 30min ; https://s23209.pcdn.co/wp-content/uploads/2018/02/Thai-Green-Curry-Chicken-SoupIMG_2989-1.jpg
45 ; Thai Sweet Potato and Carrot Soup ; light, healthy Thai-inspired soup \ landed on this creamy, plant-based soup bursting with vitamin A and other goodness \ carrots, sweet potato, and warming Thai curry blended with an unexpected ingredient ; Thai ; 2 tablespoons unsalted butter \ 4 cloves garlic, crushed \ 1 sweet onion, chopped \ 1 (3/4-inch) piece ginger, peeled and sliced \ 2 tablespoons red curry paste, or more, to taste \ 1 pound baby carrots \ 2 sweet potatoes, peeled and chopped \ 3 cups chicken stock \ 1 (13.5-ounce) can lite coconut milk \ Kosher salt and freshly ground black pepper \ 1/3 cup fresh cilantro leaves \ 1/4 cup packed fresh basil leaves \ 2 tablespoons freshly squeezed lime juice \ 2 tablespoons crushed peanuts ; 1 : Melt butter in a large stockpot or Dutch oven over medium heat. Add garlic and onion, and cook, stirring occasionally, until translucent, about 3-4 minutes. Stir in ginger and curry paste until fragrant, about 1 minute. 2 : Stir in carrots, sweet potatoes, stock and coconut milk, season with salt and pepper, to taste. 3 : Bring to a boil, cover, reduce heat and simmer until carrots and sweet potatoes are tender, about 20-25 minutes. 4 : Remove from heat. Stir in cilantro, basil and lime juice, season with salt and pepper, to taste. Puree with an immersion blender until desired consistency is reached. 5 : Serve immediately, garnished with peanuts, if desired. ; 50min ; https://s23209.pcdn.co/wp-content/uploads/2018/02/Thai-Sweet-Potato-and-Carrot-SoupIMG_3001.jpg
46 ; Thai Chicken Buddha Bowls ; healthy, hearty and nutritious bowls filled with whole grains, plenty of veggies, and a simple peanut sauce \ filled with veggies, hearty farro and a spicy chicken \ quick, light, healthy and tasty peanut chicken quinoa bowl ; Thai ; 1 cup farro \ 1/4 cup chicken stock \ 1 1/2 tablespoons sambal oelek (ground fresh chile paste) \ 1 tablespoon brown sugar \ 1 tablespoon freshly squeezed lime juice \ 1 pound boneless, skinless chicken breast, cut into 1-inch chunks \ 1 tablespoon cornstarch \ 1 tablespoon fish sauce \ 1 tablespoon olive oil \ 2 cloves garlic, minced \ 1 shallot, minced \ 1 tablespoon freshly grated ginger \ Kosher salt and freshly ground black pepper, to taste \ 2 cups shredded kale \ 1 1/2 cups shredded purple cabbage \ 1 cup bean sprouts \ 2 carrots, peeled and grated \ 1/2 cup fresh cilantro leaves \ 1/4 cup roasted peanuts \ FOR THE SPICY PEANUT SAUCE \ 3 tablespoons creamy peanut butter \ 2 tablespoons freshly squeezed lime juice \ 1 tablespoon reduced sodium soy sauce \ 2 teaspoons dark brown sugar \ 2 teaspoons sambal oelek (ground fresh chile paste) ; 1 : To make the spicy peanut sauce, whisk together peanut butter, lime juice, soy sauce, brown sugar, sambal oelek and 2-3 tablespoons water in a small bowl, set aside. 2 : Cook farro according to package instructions, set aside. 3 : In a small bowl, whisk together chicken stock, sambal oelek, brown sugar and lime juice, set aside. 4 : In a large bowl, combine chicken, cornstarch and fish sauce, tossing to coat and letting the chicken absorb the cornstarch. 5 : Heat olive oil in a large skillet over medium heat. Add chicken and cook until golden, about 3-5 minutes. Add garlic, shallot and ginger, and cook, stirring frequently, until fragrant, about 2 minutes. Stir in the chicken stock mixture until slightly thickened, about 1 minute, season with salt and pepper, to taste. 6 : Divide farro into bowls. Top with chicken, kale, cabbage, bean sprouts, carrots, cilantro and peanuts. 7 : Serve with spicy peanut sauce. ; 50min ; https://s23209.pcdn.co/wp-content/uploads/2018/01/Damn-Delicious_Thai-Chicken-Buddha-Bowls_1.jpg
47 ; Thai Peanut Chicken Noodles ; quickest noodle dish with full of flavor \ peanut sauce noodles and chicken \ similar to chicken pad Thai \ spicy Thai flavors in this speedy, simple dish ; Thai ; 2 (5.6-ounce) packages refrigerated Yaki-Soba, seasoning sauce packets discarded \ 1 tablespoon olive oil \ 2 boneless, skinless chicken breasts, cut into 1-inch chunks \ 2 cups shredded cabbage \ 2 carrots, peeled and shredded \ 2 green onions, thinly sliced \ 1/4 cup fresh cilantro leaves \ 2 tablespoons chopped peanuts \ FOR THE SAUCE \ 1/4 cup peanut butter \ 1/4 cup reduced sodium soy sauce \ 3 cloves garlic, minced \ 2 tablespoon honey \ 1 tablespoon freshly grated ginger \ 1 tablespoon rice vinegar \ 1 teaspoon sesame oil \ 1 teaspoon Sriracha, optional ; 1 : In a medium bowl, whisk together peanut butter, soy sauce, garlic, honey, ginger, vinegar, sesame oil and Sriracha, if using, set aside. 2 : In a large pot of boiling water, add Yaki-Soba until loosened, about 1-2 minutes, drain well. 3 : Heat olive oil in a large skillet over medium heat. Add chicken to skillet and cook until golden, about 3-4 minutes. 4 : Stir in cabbage, carrots and green onions until heated through, about 1 minute. 5 : Stir in Yaki-Soba and peanut butter mixture until well combined, about 2 minutes. 6 : Serve immediately, garnished with cilantro and peanuts, if desired. ; 25min ; https://s23209.pcdn.co/wp-content/uploads/2017/03/Thai-Peanut-Chicken-Noodles-1.jpg
